mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_n_estimators,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_RMSE
0.049452686309814455,0.00019115738561047588,0.004960775375366211,0.00013294977620781695,0.8,0.03,20,300,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 7}",-0.8242946441607384,-0.7201792007700213,-0.7334912977810353,-0.7269716819296647,-0.8064885638524353,-0.762285077698779,0.04392757010255381,67,-0.6455899914958463,-0.664982521623964,-0.6660190706345486,-0.6615825619412798,-0.6472872925451882,-0.6570922876481655,0.00883794722377648,0.762285077698779
0.08316426277160645,0.00108908378716072,0.006540632247924805,0.0001234618423683576,0.8,0.03,20,300,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 15}",-0.8187082521694561,-0.7252525827294617,-0.7179864127623387,-0.7243578994676867,-0.7849490769847655,-0.7542508448227417,0.04036517122180515,17,-0.5334431142139985,-0.5532988740066944,-0.5520480368331311,-0.543395499840733,-0.5416235968463723,-0.5447618243481858,0.007291071565444605,0.7542508448227417
0.14287619590759276,0.0012903832563843781,0.008951616287231446,0.00017200590369284766,0.8,0.03,20,300,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 31}",-0.8266196568372259,-0.7293290988764313,-0.7278467034315202,-0.7297420670060457,-0.7780608527871997,-0.7583196757876847,0.03909050216673392,42,-0.3955853372283247,-0.4109416667048924,-0.4145941498273487,-0.4096285320082552,-0.40354897831047976,-0.40685973281586013,0.006666674298463624,0.7583196757876847
0.020958089828491212,0.00020852872374511552,0.002159881591796875,6.843691418598243e-05,0.8,0.05,10,100,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 7}",-0.8364906580370017,-0.7322090844999617,-0.7360761468568894,-0.7320515151327613,-0.818608471892457,-0.7710871752838143,0.04646923714792403,137,-0.6892833332340249,-0.7079583846313142,-0.7104168323927509,-0.7055871491028111,-0.692155717698342,-0.7010802834118486,0.008644156040784173,0.7710871752838143
0.03341517448425293,0.00032876127732120013,0.0026674747467041017,0.00012527360694992445,0.8,0.05,10,100,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 15}",-0.817895897874403,-0.721646554251453,-0.7087056032446429,-0.7249280983545081,-0.7933423232632311,-0.7533036953976475,0.04375290449547196,12,-0.5970364246604327,-0.6140133539398897,-0.6156452279143538,-0.6084313812727477,-0.6032616447908898,-0.6076776065156627,0.006883724744520694,0.7533036953976475
0.055472373962402344,0.00042549034910787666,0.0032870292663574217,6.115376600451247e-05,0.8,0.05,10,100,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 31}",-0.8178769450497321,-0.726399437943392,-0.7060074396769176,-0.7213023433421428,-0.781472445974208,-0.7506117223972785,0.0422180314421391,3,-0.4850276505791152,-0.502026017988148,-0.4979147663439023,-0.4981209106890333,-0.4901197138150778,-0.4946418118830553,0.006168052005643443,0.7506117223972785
0.03445138931274414,0.000458878550288835,0.0036426067352294924,0.00011715845310562976,0.8,0.05,10,200,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 7}",-0.8235847274032398,-0.7266553434585418,-0.7344266744891216,-0.7231826250499503,-0.8126170612234564,-0.7640932863248621,0.044382829837261335,93,-0.6321093682593045,-0.6506358922469916,-0.652345852821522,-0.6445671116283967,-0.6314102134044081,-0.6422136876721246,0.008921269325415926,0.7640932863248621
0.05876631736755371,0.0007170881862537537,0.004376363754272461,0.00010953255716776248,0.8,0.05,10,200,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 15}",-0.8173286504822767,-0.7210881002263528,-0.7158399010765862,-0.7253799719779968,-0.795044291031435,-0.7549361829589296,0.04254235984534031,25,-0.5058875601940966,-0.5252885014021897,-0.5232747229593375,-0.513822620830259,-0.5154789972739695,-0.5167504805319705,0.006980768009418906,0.7549361829589296
0.10018577575683593,0.0009246956642177807,0.005905437469482422,0.0003136490206401475,0.8,0.05,10,200,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31}",-0.818128452540785,-0.7343022558168661,-0.712946140017955,-0.7250900539482709,-0.7820647483231804,-0.7545063301294115,0.03951711578231098,21,-0.35528663878621025,-0.37204727864941534,-0.36743562001283236,-0.3629490288553807,-0.3602347074357625,-0.3635906547479203,0.00577804452976972,0.7545063301294115
0.047812604904174806,0.0007759130897688558,0.004686164855957031,0.00016168615004344172,0.8,0.05,10,300,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 7}",-0.823763141490293,-0.7307187498063763,-0.7322553581871015,-0.7214335706747684,-0.8098932405019348,-0.7636128121320949,0.04382770319355481,83,-0.5884954415371519,-0.6094861506238836,-0.6100942737716576,-0.6021040422895162,-0.5906854357403069,-0.6001730687925033,0.009113447419397366,0.7636128121320949
